date,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-12-23,0.8115346119511998,0.0,0.0,0.0,0.8168066128663377,0.7698229407236336,0.2978774106793307,0.0,0.9101941747572816,0.6126290698062978,0.0,0.0,0.0,0.0
2020-12-24,0.946790380609733,0.0,0.0,0.0,0.8168066128663377,0.5987511761183817,0.34043132649066365,0.0,0.9101941747572816,0.6126290698062978,0.0,0.0,0.0,0.0
2020-12-25,0.946790380609733,0.0,0.0,0.0,0.0,0.42767941151312977,0.2553234948679977,0.0,0.7584951456310679,0.44554841440458026,0.0,0.0,0.0,0.0
2020-12-26,0.946790380609733,0.0,0.0,0.0,0.0,0.5987511761183817,0.2978774106793307,0.0,0.8343446601941747,0.5012419662051527,0.0,0.0,0.0,0.0
2020-12-27,0.946790380609733,0.0,0.0,0.0,0.8168066128663377,0.5132152938157557,0.38298524230199665,0.0,0.8343446601941747,0.5012419662051527,0.0,0.0,0.0,0.0
2020-12-28,0.8115346119511998,0.0,0.0,0.0,0.9801679354396053,0.5132152938157557,0.5106469897359954,0.0,0.6826456310679612,0.5569355180057253,0.0,0.0,0.0,0.0
2020-12-29,0.946790380609733,0.0,0.0,0.0,0.9801679354396053,0.7698229407236336,0.6808626529813273,0.0,0.7584951456310679,0.6126290698062978,0.0,0.0,0.0,0.0
2020-12-30,1.0820461492682663,0.0,0.0,0.0,0.9801679354396053,0.9408947053288854,0.6383087371699944,0.0,0.8343446601941747,0.6126290698062978,0.0,0.0,0.0,0.0
2020-12-31,1.0820461492682663,0.0,0.0,0.0,0.8168066128663377,0.9408947053288854,0.5532009055473285,0.0,0.8343446601941747,0.6683226216068704,0.0,0.0,0.0,0.0
2021-01-01,1.2173019179267996,0.0,0.0,0.6722056411497406,0.8168066128663377,0.8553588230262595,0.5106469897359954,0.0,0.8343446601941747,0.7240161734074428,0.0,0.0,0.0,0.0
2021-01-02,1.3525576865853328,0.0,0.0,0.6722056411497406,0.0,1.0264305876315114,0.6383087371699944,0.0,0.8343446601941747,0.6126290698062978,0.0,0.0,0.0,0.0
