Date,Sex,AgeGroup,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200616,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,3860,1368.2121083226996
20200616,Total,20 to 24,0,732,214.1885268686632,0,0,0.0,8983,2628.491170575412
20200616,Total,25 to 44,3,4161,290.71371929812307,0,18,1.2575935946566246,48163,3364.971127747056
20200616,Total,45 to 64,6,5936,397.070136124954,1,205,13.712833205123918,54612,3653.0987658450113
20200616,Total,60+,10,8109,575.6579531167807,5,2387,169.4531426920404,60115,4267.564169640556
20200616,Total,65 to 74,0,1630,278.03221421102813,1,402,68.56990804468302,17224,2937.930587466717
20200616,Total,75 to 84,6,2550,746.692591052573,2,863,252.7041984621061,17792,5209.864541179365
20200616,Total,85plus,2,2764,2154.141110271138,2,1036,807.4132381479374,13796,10752.0009975762
20200616,Total,Total,17,18122,331.5404317599708,6,2524,46.17636297109404,174282,3188.4742041712407
20200617,Female,0 to 14,0,76,18.133707460350408,0,0,0.0,4745,1132.1637092021406
20200617,Female,0 to 59,9,6649,326.148645102301,0,47,2.3054574101080085,69177,3393.289941681738
20200617,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2237,1622.0370813483862
20200617,Female,20 to 24,2,550,326.5005669237117,0,0,0.0,5710,3389.6695220625334
20200617,Female,25 to 44,3,2843,393.2966643794684,0,6,0.8300316518736581,29450,4074.0720246132055
20200617,Female,45 to 64,6,3693,478.26255876296665,0,72,9.324371576207312,33542,4343.862102904801
20200617,Female,60+,12,4581,601.0651488492377,2,1152,151.15194312908142,34377,4510.547177906625
20200617,Female,65 to 74,1,730,238.69938265145967,2,143,46.75892016323114,8598,2811.4209479962333
20200617,Female,75 to 84,3,1333,694.1623704629485,0,360,187.4707077019216,9889,5149.716190178618
20200617,Female,85plus,6,1877,2277.2217167121626,0,618,749.7725204731574,9383,11383.682135274492
20200617,Female,Total,21,11230,400.9585873689833,2,1199,42.80938078854951,103565,3697.709358937556
20200617,Male,0 to 14,0,69,15.657584511245096,0,0,0.0,5190,1177.722661063218
20200617,Male,0 to 59,6,3357,166.29431666757483,0,90,4.458292672052944,46983,2327.377384567372
20200617,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1690,1171.9264668150645
20200617,Male,20 to 24,0,184,106.17303897242964,0,0,0.0,3442,1986.1282616472977
20200617,Male,25 to 44,5,1316,185.759999774152,0,12,1.693860180311416,19556,2760.4274738475046
20200617,Male,45 to 64,1,2243,310.3295608622264,0,133,18.4011732477379,22138,3062.8960402888847
20200617,Male,60+,6,3542,547.8714683017222,1,1238,191.49206034938797,26779,4142.1372246334895
20200617,Male,65 to 74,2,902,321.63857380749465,0,261,93.06836780904226,8927,3183.2234460970126
20200617,Male,75 to 84,2,1222,817.5225454253525,1,504,337.1778747089834,8179,5471.781423104712
20200617,Male,85plus,2,895,1950.485987011289,0,418,910.9532319225908,4640,10112.01673713115
20200617,Male,Total,12,6907,259.15386843523146,1,1328,49.82718072708663,73771,2767.922401670111
20200617,Total,0 to 14,0,145,16.864583212179717,0,0,0.0,9941,1156.2125635329558
20200617,Total,0 to 59,15,10020,246.95916128528197,0,137,3.3765873349384856,116367,2868.053564998444
20200617,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,3932,1393.7331631929676
20200617,Total,20 to 24,2,734,214.7737414229492,0,0,0.0,9171,2683.501338678293
20200617,Total,25 to 44,8,4169,291.2726497846371,0,18,1.2575935946566246,49102,3430.575593601643
20200617,Total,45 to 64,7,5943,397.538379210007,0,205,13.712833205123918,55776,3730.960901702398
20200617,Total,60+,18,8127,576.9357732124894,3,2390,169.66611270799183,61222,4346.150105526643
20200617,Total,65 to 74,3,1633,278.5439299427049,2,404,68.91105186580084,17536,2991.149023561098
20200617,Total,75 to 84,5,2555,748.156694172284,1,864,252.99701908604823,18091,5297.417907738078
20200617,Total,85plus,8,2772,2160.375961530968,0,1036,807.4132381479374,14040,10942.163961001006
20200617,Total,Total,33,18155,332.1441639224295,3,2527,46.231247713135744,177615,3249.451152579583
20200618,Female,0 to 14,0,76,18.133707460350408,0,0,0.0,4794,1143.8551784857875
20200618,Female,0 to 59,7,6656,326.4920110995511,0,47,2.3054574101080085,70523,3459.314317724406
20200618,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2281,1653.941252818806
20200618,Female,20 to 24,0,550,326.5005669237117,0,0,0.0,5833,3462.686921574564
20200618,Female,25 to 44,3,2846,393.7116802054052,0,6,0.8300316518736581,30010,4151.541645454747
20200618,Female,45 to 64,4,3697,478.7805794060893,0,72,9.324371576207312,34269,4438.012354792339
20200618,Female,60+,3,4584,601.4587737011365,2,1154,151.41435969701385,35007,4593.20839680534
20200618,Female,65 to 74,0,730,238.69938265145967,1,144,47.08590561891807,8721,2851.640159045726
20200618,Female,75 to 84,1,1334,694.6831224287872,0,360,187.4707077019216,10042,5229.391240951934
20200618,Female,85plus,2,1879,2279.6481649984835,1,619,750.9857446163178,9580,11622.6872914771
20200618,Female,Total,10,11240,401.3156297442005,2,1201,42.88078926359296,105541,3768.2609322804874
20200618,Male,0 to 14,1,70,15.884506025900825,0,0,0.0,5227,1186.11875710548
20200618,Male,0 to 59,3,3360,166.44292642330993,0,90,4.458292672052944,47672,2361.5080918011995
20200618,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1718,1191.3429999930656
20200618,Male,20 to 24,1,185,106.75006635814935,0,0,0.0,3505,2022.4809869476403
20200618,Male,25 to 44,1,1317,185.90115478917792,0,12,1.693860180311416,19891,2807.7144038811985
20200618,Male,45 to 64,0,2243,310.3295608622264,0,133,18.4011732477379,22458,3107.169539832314
20200618,Male,60+,1,3543,548.0261468642016,1,1239,191.64673891186723,27242,4213.75339906141
20200618,Male,65 to 74,0,902,321.63857380749465,0,261,93.06836780904226,9073,3235.2846786645227
20200618,Male,75 to 84,1,1223,818.1915491450133,0,504,337.1778747089834,8316,5563.4349326982265
20200618,Male,85plus,0,895,1950.485987011289,1,419,913.1325458745588,4726,10299.437737000391
20200618,Male,Total,4,6911,259.3039503048913,1,1329,49.8647011945016,74923,2811.145980132162
20200618,Total,0 to 14,1,146,16.980890682608543,0,0,0.0,10027,1166.2150059898347
20200618,Total,0 to 59,10,10030,247.2056275141096,0,137,3.3765873349384856,118402,2918.2094425648656
20200618,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4004,1419.2542180632356
20200618,Total,20 to 24,1,735,215.06634870009216,0,0,0.0,9357,2737.926292226888
20200618,Total,25 to 44,4,4173,291.5521150278941,0,18,1.2575935946566246,49997,3493.105941780404
20200618,Total,45 to 64,4,5947,397.80594668718015,0,205,13.712833205123918,56823,3800.9966888524696
20200618,Total,60+,4,8131,577.219733233758,3,2393,169.8790827239433,62315,4423.74218133829
20200618,Total,65 to 74,0,1633,278.5439299427049,1,405,69.08162377635976,17805,3037.0328675014457
20200618,Total,75 to 84,2,2557,748.7423354201683,0,864,252.99701908604823,18381,5382.335888681312
20200618,Total,85plus,2,2774,2161.934674345925,2,1038,808.9719509628949,14323,11162.72182431748
20200618,Total,Total,14,18169,332.4002927186242,3,2530,46.286132455177466,180743,3306.677643615076
20200619,Female,0 to 14,1,77,18.37230887430239,0,0,0.0,4834,1153.3992350438668
20200619,Female,0 to 59,10,6666,326.9825339527656,0,47,2.3054574101080085,71917,3527.693203462503
20200619,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2332,1690.921087932247
20200619,Female,20 to 24,0,550,326.5005669237117,0,0,0.0,5986,3553.5134429187965
20200619,Female,25 to 44,4,2850,394.2650346399876,0,6,0.8300316518736581,30608,4234.268133424821
20200619,Female,45 to 64,6,3703,479.55761037077326,0,72,9.324371576207312,34981,4530.220029268166
20200619,Female,60+,12,4596,603.033273108731,0,1154,151.41435969701385,35607,4671.933367185071
20200619,Female,65 to 74,1,731,239.0263681071466,0,144,47.08590561891807,8884,2904.9387883226955
20200619,Female,75 to 84,3,1337,696.2453783263032,0,360,187.4707077019216,10201,5312.190803520283
20200619,Female,85plus,7,1886,2288.1407340006062,0,619,750.9857446163178,9698,11765.847740370033
20200619,Female,Total,22,11262,402.10112296967856,0,1201,42.88078926359296,107535,3839.455181898808
20200619,Male,0 to 14,0,70,15.884506025900825,0,0,0.0,5272,1196.3302252649876
20200619,Male,0 to 59,2,3362,166.5419995938,0,90,4.458292672052944,48354,2395.292042938312
20200619,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1746,1210.7595331710666
20200619,Male,20 to 24,1,186,107.32709374386909,0,0,0.0,3544,2044.9850549907096
20200619,Male,25 to 44,0,1317,185.90115478917792,0,12,1.693860180311416,20204,2851.895923584321
20200619,Male,45 to 64,1,2244,310.46791554829963,0,133,18.4011732477379,22786,3152.549876864329
20200619,Male,60+,0,3543,548.0261468642016,0,1239,191.64673891186723,27654,4277.480966802887
20200619,Male,65 to 74,0,902,321.63857380749465,0,261,93.06836780904226,9228,3290.5551652944137
20200619,Male,75 to 84,0,1223,818.1915491450133,0,504,337.1778747089834,8452,5654.419438572078
20200619,Male,85plus,0,895,1950.485987011289,0,419,913.1325458745588,4776,10408.403434598787
20200619,Male,Total,2,6913,259.3789912397213,0,1329,49.8647011945016,76017,2852.193371484145
20200619,Total,0 to 14,1,147,17.097198153037372,0,0,0.0,10112,1176.1011409762848
20200619,Total,0 to 59,12,10042,247.50138698870276,0,137,3.3765873349384856,120480,2969.425124915246
20200619,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4083,1447.256486601446
20200619,Total,20 to 24,1,736,215.35895597723515,0,0,0.0,9549,2794.10688943834
20200619,Total,25 to 44,4,4177,291.83158027115115,0,18,1.2575935946566246,50910,3556.89388355382
20200619,Total,45 to 64,7,5954,398.2741897722332,0,205,13.712833205123918,57863,3870.564232917489
20200619,Total,60+,12,8143,578.0716132975639,0,2393,169.8790827239433,63327,4495.584066719246
20200619,Total,65 to 74,1,1634,278.7145018532638,0,405,69.08162377635976,18123,3091.27473505918
20200619,Total,75 to 84,3,2560,749.6207972919949,0,864,252.99701908604823,18676,5468.717972744256
20200619,Total,85plus,7,2781,2167.390169198276,0,1038,808.9719509628949,14491,11293.6537007739
20200619,Total,Total,24,18193,332.8393706549579,0,2530,46.286132455177466,183833,3363.208927918039
20200620,Female,0 to 14,1,78,18.61091028825437,0,0,0.0,4874,1162.943291601946
20200620,Female,0 to 59,2,6668,327.0806385234085,0,47,2.3054574101080085,72429,3552.8079735470837
20200620,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2351,1704.6978892490197
20200620,Female,20 to 24,0,550,326.5005669237117,0,0,0.0,6045,3588.538049188794
20200620,Female,25 to 44,1,2851,394.4033732486333,0,6,0.8300316518736581,30815,4262.904225414462
20200620,Female,45 to 64,0,3703,479.55761037077326,0,72,9.324371576207312,35212,4560.135721408498
20200620,Female,60+,1,4597,603.1644813926972,2,1156,151.67677626494628,35915,4712.345518646665
20200620,Female,65 to 74,0,731,239.0263681071466,0,144,47.08590561891807,8988,2938.945275714136
20200620,Female,75 to 84,0,1337,696.2453783263032,2,362,188.51221163359887,10289,5358.016976514086
20200620,Female,85plus,1,1887,2289.353958143767,0,619,750.9857446163178,9770,11853.199878677586
20200620,Female,Total,3,11265,402.2082356822437,2,1203,42.95219773863641,108355,3868.732656666624
20200620,Male,0 to 14,0,70,15.884506025900825,0,0,0.0,5311,1205.180164336561
20200620,Male,0 to 59,1,3363,166.59153617904502,0,90,4.458292672052944,48731,2413.967335575689
20200620,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1763,1222.5481426005672
20200620,Male,20 to 24,0,186,107.32709374386909,0,0,0.0,3588,2070.374259962378
20200620,Male,25 to 44,0,1317,185.90115478917792,0,12,1.693860180311416,20352,2872.7868658081616
20200620,Male,45 to 64,2,2246,310.7446249204461,0,133,18.4011732477379,22964,3177.1770109853624
20200620,Male,60+,2,3545,548.3355039891601,1,1240,191.80141747434652,27932,4320.481607172136
20200620,Male,65 to 74,0,902,321.63857380749465,0,261,93.06836780904226,9328,3326.2135437653105
20200620,Male,75 to 84,1,1224,818.8605528646739,1,505,337.84687842864406,8536,5710.615751023575
20200620,Male,85plus,0,895,1950.485987011289,0,419,913.1325458745588,4821,10506.472562437346
20200620,Male,Total,3,6916,259.49155264196617,1,1330,49.90222166191658,76672,2876.769277640953
20200620,Total,0 to 14,1,148,17.213505623466197,0,0,0.0,10191,1185.2894311401622
20200620,Total,0 to 59,3,10045,247.575326857351,0,137,3.3765873349384856,121369,2991.3359726580225
20200620,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4119,1460.01701403658
20200620,Total,20 to 24,0,736,215.35895597723515,0,0,0.0,9652,2824.2454389840677
20200620,Total,25 to 44,1,4178,291.90144658196544,0,18,1.2575935946566246,51265,3581.696423892881
20200620,Total,45 to 64,2,5956,398.40797351081983,0,205,13.712833205123918,58272,3897.9230074584434
20200620,Total,60+,3,8146,578.2845833135153,3,2396,170.09205273989474,63913,4537.184209835097
20200620,Total,65 to 74,0,1634,278.7145018532638,0,405,69.08162377635976,18327,3126.071404813198
20200620,Total,75 to 84,1,2561,749.913617915937,3,867,253.8754809578748,18848,5519.083120062312
20200620,Total,85plus,1,2782,2168.169525605754,0,1038,808.9719509628949,14608,11384.838400448907
20200620,Total,Total,6,18199,332.94914013904133,3,2533,46.34101719721917,185308,3390.1939260885474
20200621,Female,0 to 14,0,78,18.61091028825437,0,0,0.0,4921,1174.1575580576891
20200621,Female,0 to 59,2,6670,327.17874309405136,0,47,2.3054574101080085,72902,3576.009704504128
20200621,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2370,1718.4746905657914
20200621,Female,20 to 24,0,550,326.5005669237117,0,0,0.0,6079,3608.721720598624
20200621,Female,25 to 44,2,2853,394.68005046592447,0,6,0.8300316518736581,31022,4291.540317404104
20200621,Female,45 to 64,0,3703,479.55761037077326,0,72,9.324371576207312,35432,4588.626856780243
20200621,Female,60+,2,4599,603.4268979606296,2,1158,151.93919283287872,36194,4748.95262987324
20200621,Female,65 to 74,0,731,239.0263681071466,0,144,47.08590561891807,9068,2965.1041121690905
20200621,Female,75 to 84,1,1338,696.7661302921418,1,363,189.0329635994376,10369,5399.67713378118
20200621,Female,85plus,1,1888,2290.567182286928,1,620,752.1989687594782,9835,11932.059447983014
20200621,Female,Total,4,11269,402.3510526323306,2,1205,43.02360621367986,109107,3895.582243282962
20200621,Male,0 to 14,0,70,15.884506025900825,0,0,0.0,5348,1213.5762603788228
20200621,Male,0 to 59,1,3364,166.64107276429007,0,90,4.458292672052944,49093,2431.8995794343914
20200621,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1775,1230.8695139625677
20200621,Male,20 to 24,1,187,107.90412112958882,0,0,0.0,3612,2084.222917219651
20200621,Male,25 to 44,0,1317,185.90115478917792,0,12,1.693860180311416,20534,2898.477078542885
20200621,Male,45 to 64,2,2248,311.0213342925925,0,133,18.4011732477379,23109,3197.2384404659783
20200621,Male,60+,4,3549,548.9542182390774,0,1240,191.80141747434652,28176,4358.223176417087
20200621,Male,65 to 74,1,903,321.99515759220367,0,261,93.06836780904226,9425,3360.8021708820816
20200621,Male,75 to 84,0,1224,818.8605528646739,0,505,337.84687842864406,8611,5760.791029998127
20200621,Male,85plus,1,896,1952.6653009632569,0,419,913.1325458745588,4855,10580.569236804253
20200621,Male,Total,5,6921,259.6791549790411,0,1330,49.90222166191658,77278,2899.506680894428
20200621,Total,0 to 14,0,148,17.213505623466197,0,0,0.0,10275,1195.0592586561836
20200621,Total,0 to 59,3,10048,247.64926672599933,0,137,3.3765873349384856,122209,3012.039135879543
20200621,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4150,1471.0052459946123
20200621,Total,20 to 24,1,737,215.6515632543781,0,0,0.0,9712,2841.801875612646
20200621,Total,25 to 44,2,4180,292.0411792035939,0,18,1.2575935946566246,51656,3609.014151421256
20200621,Total,45 to 64,2,5958,398.5417572494063,0,205,13.712833205123918,58638,3922.405431619786
20200621,Total,60+,6,8152,578.7105233454182,2,2398,170.23403275052905,64436,4574.311982615967
20200621,Total,65 to 74,1,1635,278.8850737638228,0,405,69.08162377635976,18504,3156.262632982125
20200621,Total,75 to 84,1,2562,750.2064385398792,1,868,254.168301581817,19003,5564.470316773351
20200621,Total,85plus,2,2784,2169.7282384207124,1,1039,809.7513073703735,14707,11461.9946847893
20200621,Total,Total,9,18208,333.1137943651665,2,2535,46.37760702524698,186671,3415.129893889499
20200622,Female,0 to 14,0,78,18.61091028825437,0,0,0.0,4981,1188.473642894808
20200622,Female,0 to 59,3,6673,327.3258999500157,0,47,2.3054574101080085,74257,3642.4755511146886
20200622,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2415,1751.103956842357
20200622,Female,20 to 24,0,550,326.5005669237117,0,0,0.0,6216,3690.0500436323487
20200622,Female,25 to 44,2,2855,394.95672768321566,0,6,0.8300316518736581,31597,4371.085017375329
20200622,Female,45 to 64,1,3704,479.687115531554,0,72,9.324371576207312,36143,4680.70502609529
20200622,Female,60+,3,4602,603.8205228125283,0,1158,151.93919283287872,36824,4831.613848771956
20200622,Female,65 to 74,0,731,239.0263681071466,0,144,47.08590561891807,9239,3021.018625091556
20200622,Female,75 to 84,0,1338,696.7661302921418,0,363,189.0329635994376,10523,5479.872936520335
20200622,Female,85plus,3,1891,2294.206854716409,0,620,752.1989687594782,9967,12092.205034880191
20200622,Female,Total,6,11275,402.56527805746094,0,1205,43.02360621367986,111092,3966.455154763588
20200622,Male,0 to 14,1,71,16.111427540556548,0,0,0.0,5403,1226.0569436848878
20200622,Male,0 to 59,3,3367,166.78968252002517,0,90,4.458292672052944,49874,2470.587652510762
20200622,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1817,1259.9943137295693
20200622,Male,20 to 24,0,187,107.90412112958882,0,0,0.0,3683,2125.191861605752
20200622,Male,25 to 44,2,1319,186.18346481922984,0,12,1.693860180311416,20875,2946.6109386667345
20200622,Male,45 to 64,0,2248,311.0213342925925,0,133,18.4011732477379,23479,3248.429674313069
20200622,Male,60+,1,3550,549.1088968015567,3,1243,192.2654531617845,28654,4432.159529282199
20200622,Male,65 to 74,0,903,321.99515759220367,0,261,93.06836780904226,9590,3419.638495359062
20200622,Male,75 to 84,0,1224,818.8605528646739,2,507,339.1848858679654,8760,5860.472584227568
20200622,Male,85plus,1,897,1954.8446149152248,1,420,915.3118598265264,4921,10724.403957634137
20200622,Male,Total,4,6925,259.829236848701,3,1333,50.0147830641615,78537,2946.7449493698814
20200622,Total,0 to 14,1,149,17.32981309389502,0,0,0.0,10390,1208.4346177554985
20200622,Total,0 to 59,6,10054,247.79714646329583,0,137,3.3765873349384856,124346,3064.708968980007
20200622,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4237,1501.843187296186
20200622,Total,20 to 24,0,737,215.6515632543781,0,0,0.0,9920,2902.664189258387
20200622,Total,25 to 44,4,4184,292.32064444685096,0,18,1.2575935946566246,52573,3673.081558437929
20200622,Total,45 to 64,1,5959,398.6086491186997,0,205,13.712833205123918,59719,3994.71554232583
20200622,Total,60+,4,8156,578.9944833666868,3,2401,170.44700276648052,65545,4653.0398985126885
20200622,Total,65 to 74,0,1635,278.8850737638228,0,405,69.08162377635976,18840,3213.5747949299207
20200622,Total,75 to 84,0,2562,750.2064385398792,2,870,254.7539428297014,19306,5653.194965827834
20200622,Total,85plus,4,2788,2172.845664050627,1,1040,810.5306637778523,14906,11617.086609877562
20200622,Total,Total,10,18218,333.2967435053056,3,2538,46.432491767288695,189917,3474.5151847786315
20200623,Female,0 to 14,1,79,18.84951170220635,0,0,0.0,5029,1199.9265107645028
20200623,Female,0 to 59,10,6683,327.8164228032302,0,47,2.3054574101080085,76295,3742.444108599797
20200623,Female,15 to 19,0,128,92.81213518667566,0,0,0.0,2492,1806.936256915592
20200623,Female,20 to 24,1,551,327.0942043181184,0,0,0.0,6404,3801.653873780817
20200623,Female,25 to 44,4,2859,395.5100821177981,0,6,0.8300316518736581,32446,4488.534496115452
20200623,Female,45 to 64,5,3709,480.3346413354572,0,72,9.324371576207312,37259,4825.232785526503
20200623,Female,60+,3,4605,604.214147664427,1,1159,152.07040111684492,37603,4933.825101981638
20200623,Female,65 to 74,0,731,239.0263681071466,0,144,47.08590561891807,9441,3087.069687140316
20200623,Female,75 to 84,0,1338,696.7661302921418,1,364,189.55371556527624,10700,5572.04603447378
20200623,Female,85plus,2,1893,2296.63330300273,0,620,752.1989687594782,10127,12286.320897785865
20200623,Female,Total,13,11288,403.0294331452434,1,1206,43.05931045120159,113910,4067.069696099812
20200623,Male,0 to 14,0,71,16.111427540556548,0,0,0.0,5480,1243.5299003133784
20200623,Male,0 to 59,3,3370,166.93829227576026,0,90,4.458292672052944,50787,2515.814554839477
20200623,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1856,1287.0387706560707
20200623,Male,20 to 24,0,187,107.90412112958882,0,0,0.0,3768,2174.2391893919284
20200623,Male,25 to 44,2,1321,186.46577484928173,0,12,1.693860180311416,21273,3002.790634647063
20200623,Male,45 to 64,1,2249,311.1596889786657,0,133,18.4011732477379,23918,3309.167381499211
20200623,Male,60+,4,3554,549.7276110514739,0,1243,192.2654531617845,29192,4515.3765958960685
20200623,Male,65 to 74,2,905,322.7083251616216,0,261,93.06836780904226,9780,3487.389414453767
20200623,Male,75 to 84,1,1225,819.5295565843346,0,507,339.1848858679654,8908,5959.485134737349
20200623,Male,85plus,1,898,1957.0239288671928,0,420,915.3118598265264,4996,10887.85250403173
20200623,Male,Total,7,6932,260.09188012060577,0,1333,50.0147830641615,79988,3001.18714758901
20200623,Total,0 to 14,1,150,17.446120564323845,0,0,0.0,10515,1222.9730515591018
20200623,Total,0 to 59,13,10067,248.1175525607718,0,137,3.3765873349384856,127298,3137.4657997299223
20200623,Total,15 to 19,0,196,69.47398270239614,0,0,0.0,4353,1542.9604423649512
20200623,Total,20 to 24,1,738,215.9441705315211,0,0,0.0,10193,2982.545975918421
20200623,Total,25 to 44,6,4190,292.7398423117365,0,18,1.2575935946566246,53821,3760.274714334122
20200623,Total,45 to 64,6,5965,399.0100003344593,0,205,13.712833205123918,61274,4098.732399076893
20200623,Total,60+,7,8163,579.4914134039069,1,2402,170.51799277179768,66863,4746.604725520694
20200623,Total,65 to 74,2,1637,279.22621758494057,0,405,69.08162377635976,19232,3280.438983869014
20200623,Total,75 to 84,1,2563,750.4992591638214,1,871,255.0467634536436,19631,5748.361668609044
20200623,Total,85plus,3,2791,2175.183733273063,0,1040,810.5306637778523,15142,11801.014722042535
20200623,Total,Total,20,18238,333.6626417855836,1,2539,46.4507866813026,194188,3552.652762532016
20200624,Female,0 to 14,0,79,18.84951170220635,0,0,0.0,5092,1214.9583998434775
20200624,Female,0 to 59,3,6686,327.9635796591945,0,47,2.3054574101080085,78160,3833.926620724296
20200624,Female,15 to 19,1,129,93.53722999282157,0,0,0.0,2576,1867.8442206318475
20200624,Female,20 to 24,0,551,327.0942043181184,0,0,0.0,6643,3943.53321104403
20200624,Female,25 to 44,2,2861,395.7867593350893,0,6,0.8300316518736581,33211,4594.363531729343
20200624,Female,45 to 64,1,3710,480.4641464962378,0,72,9.324371576207312,38193,4946.190605695637
20200624,Female,60+,3,4608,604.6077725163257,0,1159,152.07040111684492,38279,5022.521901942801
20200624,Female,65 to 74,1,732,239.35335356283352,0,144,47.08590561891807,9610,3142.330229151407
20200624,Female,75 to 84,0,1338,696.7661302921418,0,364,189.55371556527624,10866,5658.490860803
20200624,Female,85plus,1,1894,2297.84652714589,0,620,752.1989687594782,10248,12433.12101910828
20200624,Female,Total,6,11294,403.2436585703738,0,1206,43.05931045120159,116451,4157.794163642518
20200624,Male,0 to 14,0,71,16.111427540556548,0,0,0.0,5528,1254.4221330168534
20200624,Male,0 to 59,2,3372,167.03736544625033,0,90,4.458292672052944,51556,2553.9081888929068
20200624,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1881,1304.3749609935717
20200624,Male,20 to 24,0,187,107.90412112958882,0,0,0.0,3849,2220.978407635226
20200624,Male,25 to 44,1,1322,186.6069298643077,0,12,1.693860180311416,21608,3050.0775646807565
20200624,Male,45 to 64,1,2250,311.29804366473894,0,133,18.4011732477379,24284,3359.805196602009
20200624,Male,60+,0,3554,549.7276110514739,1,1244,192.42013172426385,29648,4585.910020386635
20200624,Male,65 to 74,0,905,322.7083251616216,0,261,93.06836780904226,9939,3544.086236222494
20200624,Male,75 to 84,0,1225,819.5295565843346,1,508,339.8538895876261,9049,6053.814659209505
20200624,Male,85plus,0,898,1957.0239288671928,0,420,915.3118598265264,5066,11040.404480669486
20200624,Male,Total,2,6934,260.1669210554357,1,1334,50.05230353157648,81213,3047.149720172354
20200624,Total,0 to 14,0,150,17.446120564323845,0,0,0.0,10626,1235.8831807767017
20200624,Total,0 to 59,5,10072,248.2407856751856,0,137,3.3765873349384856,129933,3202.409651026001
20200624,Total,15 to 19,1,197,69.82844179781652,0,0,0.0,4462,1581.5964837657734
20200624,Total,20 to 24,0,738,215.9441705315211,0,0,0.0,10513,3076.1803046041755
20200624,Total,25 to 44,3,4193,292.94944124417924,0,18,1.2575935946566246,54922,3837.197522540618
20200624,Total,45 to 64,2,5967,399.1437840730459,0,205,13.712833205123918,62574,4185.691829158166
20200624,Total,60+,3,8166,579.7043834198583,1,2403,170.5889827771148,67996,4827.036401545026
20200624,Total,65 to 74,1,1638,279.3967894954995,0,405,69.08162377635976,19560,3336.3865705323374
20200624,Total,75 to 84,0,2563,750.4992591638214,1,872,255.33958407758573,19938,5838.257600159294
20200624,Total,85plus,1,2792,2175.963089680541,0,1040,810.5306637778523,15334,11950.651152278448
20200624,Total,Total,8,18246,333.8090010976948,1,2540,46.4690815953165,197956,3621.587998536407
20200625,Female,0 to 14,0,79,18.84951170220635,0,0,0.0,5129,1223.786652159701
20200625,Female,0 to 59,9,6695,328.40505022708754,0,47,2.3054574101080085,79655,3907.25978727986
20200625,Female,15 to 19,0,129,93.53722999282157,0,0,0.0,2624,1902.648771326851
20200625,Female,20 to 24,1,552,327.68784171252514,0,0,0.0,6856,4069.977976052668
20200625,Female,25 to 44,1,2862,395.9250979437349,0,6,0.8300316518736581,33818,4678.335067177229
20200625,Female,45 to 64,8,3718,481.5001877824831,0,72,9.324371576207312,38971,5046.945620782988
20200625,Female,60+,5,4613,605.2638139361567,0,1159,152.07040111684492,38948,5110.3002439162
20200625,Female,65 to 74,0,732,239.35335356283352,0,144,47.08590561891807,9764,3192.6859893271944
20200625,Female,75 to 84,3,1341,698.3283861896579,0,364,189.55371556527624,11044,5751.184710722283
20200625,Female,85plus,1,1895,2299.0597512890504,0,620,752.1989687594782,10397,12613.891416439188
20200625,Female,Total,14,11308,403.7435178956779,0,1206,43.05931045120159,118615,4235.058133639533
20200625,Male,0 to 14,0,71,16.111427540556548,0,0,0.0,5579,1265.9951302642955
20200625,Male,0 to 59,3,3375,167.18597520198543,0,90,4.458292672052944,52265,2589.029627831635
20200625,Male,15 to 19,0,68,47.15443771800259,0,0,0.0,1915,1327.952179852573
20200625,Male,20 to 24,1,188,108.48114851530856,0,0,0.0,3933,2269.4487080356835
20200625,Male,25 to 44,0,1322,186.6069298643077,0,12,1.693860180311416,21919,3093.976774353828
20200625,Male,45 to 64,2,2252,311.5747530368854,0,133,18.4011732477379,24597,3403.1102133429263
20200625,Male,60+,2,3556,550.0369681764325,0,1244,192.42013172426385,30054,4648.709516753235
20200625,Male,65 to 74,2,907,323.4214927310396,0,261,93.06836780904226,10071,3591.1552958040784
20200625,Male,75 to 84,0,1225,819.5295565843346,0,508,339.8538895876261,9168,6133.426101849126
