Date,CAName,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20210514,Perth and Kinross,Male,75 - 79,3097.0,Dose 1,0,0.0,3200,103.325799160478
20210514,Perth and Kinross,Male,80 years and over,4075.0,Dose 1,0,0.0,4078,100.073619631902
20210514,Perth and Kinross,Total,18 - 29,18982.0,Dose 1,1,0.00526814877252134,3831,20.182277947529197
20210514,Perth and Kinross,Total,18 years and over,124294.0,Dose 1,711,0.572030830128566,89995,72.4049431187346
20210514,Perth and Kinross,Total,30 - 39,17386.0,Dose 1,4,0.0230070171402278,4569,26.2797653284252
20210514,Perth and Kinross,Total,40 - 49,18213.0,Dose 1,703,3.85988030527645,13304,73.04672486685341
20210514,Perth and Kinross,Total,50 - 54,11797.0,Dose 1,0,0.0,10614,89.9720267864711
20210514,Perth and Kinross,Total,50 years and over,69713.0,Dose 1,3,0.0043033580537346,68291,97.96020828252979
20210514,Perth and Kinross,Total,55 - 59,11540.0,Dose 1,2,0.0173310225303293,11383,98.63951473136909
20210514,Perth and Kinross,Total,60 - 64,10542.0,Dose 1,1,0.009485866059571241,10445,99.07987099222159
20210514,Perth and Kinross,Total,65 - 69,9875.0,Dose 1,0,0.0,9623,97.44810126582279
20210514,Perth and Kinross,Total,70 - 74,9300.0,Dose 1,0,0.0,9572,102.924731182796
20210514,Perth and Kinross,Total,75 - 79,6697.0,Dose 1,0,0.0,6861,102.448857697476
20210514,Perth and Kinross,Total,80 years and over,9962.0,Dose 1,0,0.0,9793,98.30355350331259
20210514,Perth and Kinross,Female,18 - 29,8787.0,Dose 2,19,0.216228519403665,1443,16.4219870262888
20210514,Perth and Kinross,Female,18 years and over,63767.0,Dose 2,191,0.299527969012185,30358,47.6076967710571
20210514,Perth and Kinross,Female,30 - 39,8828.0,Dose 2,18,0.203896692342546,1815,20.559583144540102
