simu,x,y,age_group
151,-3.9792670507055297,-0.3380764385309853,3
152,-3.648490383360388,-0.2635468059582778,3
153,-4.155169204343128,-0.23059472775344758,3
154,-4.0365127450592,0.3069385407477095,3
155,-2.7458477092532334,0.8264136328934659,3
156,-5.7407290936217255,0.3346033198411968,3
157,-5.517949617648999,0.2723004787745404,3
158,-3.7809256580637656,0.40289226522698135,3
159,-3.2440256597635604,0.24329585954159327,3
0,-1.3375777973672098,-0.9098110198802697,4
1,2.9055614870062954,-0.48835301677687676,4
2,-2.2346194212365003,-0.6018366975791831,4
3,-5.7732269279009145,0.40001866422725657,4
4,-4.110976787816512,-0.3015885268943578,4
5,-3.5018115551659177,-0.3057145767550762,4
6,2.1448278968479597,-0.10840271695433387,4
7,-2.5184698614345793,-0.6525860068172891,4
8,-2.1827899213536157,-0.8775952477953365,4
9,-5.5981787219549295,0.31759551426107663,4
10,-2.3664914380841533,-0.9244628631092179,4
11,-3.2157069607105226,0.610668078946318,4
12,-1.708073536099732,0.10591816408123689,4
13,-4.091001664276692,-0.23696950860486415,4
14,-1.120415892552519,3.043145057594318,4
15,0.10269259978237681,1.9876070447991876,4
16,-5.786043386893467,0.34872118916610345,4
17,-3.318261541662176,-0.24872979684796517,4
18,3.089372114584948,-0.626663208829979,4
19,-2.1946617184170303,0.34531324597223273,4
20,-2.4152915907448502,0.06038394845447419,4
21,-2.8272562301425395,0.018880400076996682,4
22,-3.9065004392213,-0.2649519613019085,4
23,-0.8568755017342222,0.9058342368042249,4
24,3.556464078612371,0.899414951121089,4
25,2.1360143964591822,1.4948942040708997,4
26,-1.8833318973265405,-1.0250754736678775,4
27,6.2842531440580816,11.806898184152358,4
28,-0.2009646665583582,0.662900757218275,4
29,4.6422083313424585,13.879067545222954,4
30,-5.781364566746214,0.34295105446560814,4
31,-5.398636276468727,0.22045144222029123,4
32,-5.373005560139759,0.19057048636580007,4
33,3.1229740020143977,4.128324047807882,4
34,-0.7332736932252094,0.3542443358029256,4
35,-0.05747479825182198,-0.19851661776574697,4
36,-3.9780937774345575,-0.3513790092992621,4
37,-4.829532275824767,0.20398462687129548,4
38,-4.676388474960292,0.27921180883934144,4
39,0.6115221622789372,0.29658900210053657,4
40,-3.349761482134154,-0.684207817680307,4
41,-1.6395198042619799,-0.7431914530924316,4
42,-5.721016083763264,0.3244124503470476,4
43,-5.629012585724288,0.3061916886496116,4
44,3.7886163943584816,0.8797445779789447,4
45,2.1635418981907906,-0.5166172852301242,4
46,-5.5289622966575145,0.7018520271096712,4
47,2.6814338981054497,2.787123476999331,4
48,-1.2683804409018862,-0.5323450729517525,4
49,-3.1253271950104486,-0.5810851723860029,4
50,2.786258804260521,1.7680920681805854,4
51,2.946362231089356,-0.6322398001658114,4
52,4.145420603943778,4.1577445917734,4
53,-5.794881975514234,0.349927965668453,4
54,0.8545987483346867,-1.7441953990257615,4
55,-0.5847149722787861,-1.5470115801340512,4
56,2.729025549188788,-0.6865041832498125,4
57,-3.286148263864085,1.3722979615174684,4
58,-1.2177281057502776,-1.4316367268007602,4
59,-5.210604587144323,0.22481903341228557,4
60,-5.177792411747345,0.08780913522711074,4
61,1.2915886719775624,-0.20200339156128033,4
62,-4.420196197397237,0.4859501010917815,4
63,4.061462029521415,1.3453444282301474,4
64,-4.9775933505710235,0.17051344756304918,4
65,2.0303214661662463,-0.5325554096034523,4
66,-2.5303351467119706,-0.6636560768022043,4
67,3.47919942020761,1.7706379916066677,4
68,-3.9125153071741403,0.8223172448596372,4
69,-3.6368762536821335,-0.2497694572991878,4
70,-3.4829824226905135,-0.22128603032758518,4
71,-1.4620238942404018,0.06269359507502112,4
72,-5.482490603323184,0.23892612376155276,4
73,-3.8133887796014623,0.5591661935280146,4
74,-2.3111795333243847,0.5416154001336854,4
75,-5.159300386492298,0.39171037648207474,4
76,-5.716104794072735,0.3416751586857749,4
77,-3.645458457414515,-0.34081339235233143,4
78,-1.6058356361222605,-1.012134753524961,4
79,-0.10929537861590095,-0.96039057897299,4
80,-5.317164324387621,0.23181648931191173,4
81,-3.600280480470357,0.12334403927166349,4
82,-5.718953428749403,0.3247849954838643,4
83,-2.271047173194557,-0.9278047679776144,4
84,3.42401221118152,0.7876512287348311,4
85,-3.9753936874984923,-0.226470560922737,4
86,0.33860217196005604,-1.0724937104590768,4
87,-5.121262693754331,0.19524572261623024,4
88,-4.170461612146409,-0.0687350890598613,4
89,-4.459694207672372,0.4925783873489976,4
90,1.6826370830776278,-0.4630340490706934,4
91,-5.778231995894348,0.34292895033538257,4
92,-5.707301386917662,0.3268507155867947,4
93,2.0854637945291463,-0.7292883252762649,4
94,-5.759956574572878,0.3611096030520784,4
95,-0.7123212416413882,0.08049903868373214,4
96,1.0295660196552119,-0.29268731871730996,4
97,0.05134967361988619,3.2721153754163774,4
98,-1.1692438396253328,0.6429763308281032,4
99,-2.095282117534169,-0.6573459133954322,4
100,-5.6370399115434315,0.3049246554956966,4
101,1.1246005431271846,0.5693401897134384,4
102,5.735084248720364,6.4761005376211465,4
103,-1.1497393361760373,-0.15787947572750086,4
104,2.807167590126733,0.41874708532766947,4
105,-3.735057708838454,-0.08822190197117567,4
106,-3.0187275724930345,0.09665041701390244,4
107,-3.0097735932831564,-0.36975164748367123,4
108,-0.45618989565766765,-1.1417892960703775,4
109,-5.092402409368975,0.22542443541534346,4
110,0.9084838499021975,-1.3488446828659755,4
111,-3.437866259233489,-0.5125426470608583,4
112,-2.3641127266008923,-0.3783613696059243,4
113,-5.368356964305855,0.3390253636966394,4
114,-2.5905809831979947,-0.6434061286687984,4
115,-3.190112659057529,-0.1367526590428312,4
116,0.7145719855668526,-0.5469810465224444,4
117,-0.5094202140954638,-1.2350980381622356,4
118,1.5641634027768638,2.207032565481665,4
119,-5.053864890712175,0.2564895271644137,4
120,-2.3017574195779957,-0.1141767618015405,4
121,-4.089047465333737,-0.13998111347786904,4
122,2.5580546170748657,-1.557520321311583,4
123,-4.6836448818270995,-0.0024881433026383527,4
124,-0.5474988478519344,-0.6975522917088666,4
125,0.6785113949113888,-0.5446366824633362,4
126,-2.8097309137516397,1.3250355434333818,4
127,-3.9356671907177723,0.2326360934397348,4
128,-2.592158973745468,2.1037376084453174,4
129,-2.4399357715611605,-0.41172801430782024,4
130,1.3800458350623408,-1.7994649009901194,4
131,-0.48440263846679765,-0.00977291848395424,4
132,0.789735047639194,1.4727001865097726,4
133,0.1386723460356151,1.7214127057364677,4
134,1.411936643176859,-1.5411603831538556,4
135,-0.5105186721178533,-1.35648472432622,4
136,-4.65309301435015,0.06583543731664517,4
137,2.187309928869768,-1.8017960639626371,4
138,-5.78483964906845,0.34509574194981985,4
139,-3.563480967249019,0.6139239103508993,4
140,-5.740637900485993,0.32543137021363816,4
141,-5.3579357636125255,0.3949779117836085,4
142,-4.5401674343536325,0.008660394884845357,4
143,-4.679932044861985,0.093618836641779,4
144,-0.8188880481751474,1.6882441098430498,4
145,-3.3422728702568447,-0.1596415061321558,4
146,-2.1889187129945378,-0.8750512355144541,4
147,0.2663576992128437,-1.6402912263889973,4
148,-2.819656163033221,-0.5365504587595022,4
149,3.411511967017804,1.6688416802854995,4
150,-5.737846080190022,0.3367618268656628,4
151,-0.6102624283529016,-1.6116969287430465,4
152,0.33379572787720424,-1.4013599877145924,4
153,-1.301148389380272,-1.262336510288823,4
154,-0.7931751061511333,0.18656225406582058,4
155,2.869295997778478,1.597739398660982,4
156,-5.636783613092123,0.3079501924672986,4
157,-5.017019960767733,0.12827314238101714,4
158,-0.30633540057483927,0.4518751748344938,4
159,1.4153820341920083,-0.029704958254455932,4
0,3.985441577561057,-2.610871898669483,5
1,13.971997877405075,-2.266361241667337,5
2,2.0066925971467113,-1.9299291075070697,5
3,-5.738924083057354,0.4777631180129837,5
4,-2.215857535873885,-1.0584079846350662,5
5,-0.6043471871165469,-1.2385802439595948,5
6,12.562518106980656,-1.223015379009978,5
7,1.6979195792708508,-2.0522115188282903,5
8,1.9812651398155046,-2.396221207602841,5
9,-5.424396164364,0.29325807842177665,5
10,1.7343417821021232,-2.525753498375461,5
11,0.16261375321388144,0.7484974662228081,5
12,3.5871674887631837,-0.5529556691601575,5
13,-2.060609109026983,-0.9812344279841042,5
14,4.5788924591998486,4.915773808071717,5
15,7.767067245816268,3.2148146494477086,5
16,-5.77274320436383,0.34781525906741284,5
17,-0.16722850994737126,-1.1418211970223378,5
18,14.580138029454922,-2.57781962611037,5
19,1.911540147321478,-0.01782847365109659,5
20,1.884384641082139,-0.6215041197414525,5
21,1.0546743574785953,-0.5862753036442045,5
22,-2.047071811091568,-0.8746035655600092,5
23,5.631117368860349,1.2146425070746842,5
24,15.430676330474801,0.271355907769237,5
25,11.937889082867033,1.786592008062639,5
26,3.069038955996266,-2.8647018166372575,5
27,21.53955749273391,21.158762009657938,5
28,7.20084646898783,0.7630623059609,5
29,17.57058600999056,25.117184938585805,5
30,-5.769696531584913,0.3386162561603587,5
31,-4.882601269069468,0.044883382931600616,5
32,-4.963158109909644,0.0403179435830459,5
33,14.648638511265538,7.104209964100494,5
34,5.914426652181529,0.00440456758455198,5
35,7.117230519650433,-1.4892207195312286,5
36,-1.955664608511758,-1.168124128357774,5
37,-3.5717646916912327,-0.04420726849830841,5
38,-3.195453838219588,0.12565989074751996,5
39,8.972039911910572,-0.28850223325729285,5
40,-0.7944925084902446,-1.7846386900135587,5
41,2.8651588539386292,-2.118744608327848,5
42,-5.662317730840732,0.3073977017069784,5
43,-5.473361658380087,0.2817777515947595,5
44,16.063394503791663,0.32859880345024645,5
45,11.998292713478545,-2.430962727184882,5
46,-5.227495825593473,1.178197466577112,5
47,13.382845264727763,4.055927204653327,5
48,4.492887139820532,-1.949645692735901,5
49,0.3642220178624306,-1.8365053680720538,5
50,14.093219311064182,2.9049337171468648,5
51,14.270877686825642,-2.5515078729241774,5
52,17.0688595398793,7.337795310303275,5
53,-5.792055171617375,0.3511252450128639,5
54,9.381078959453163,-4.631548937930625,5
55,5.72067442304577,-3.977392948403583,5
56,13.870433424990368,-2.557808734493953,5
57,-0.18053164447418338,2.0373157471471717,5
58,4.237265008677872,-3.6203029247718623,5
59,-4.5666579714950535,0.0627351238438679,5
60,-4.559323118799698,-0.17916095699452117,5
61,10.531063033672647,-1.4228654309469044,5
62,-2.613093072632268,0.5578666003979527,5
63,16.834346922722375,1.3807303587359745,5
64,-4.310399901386999,0.0425059533989002,5
65,11.919533206996196,-2.3628575450208573,5
66,1.6766562518575705,-2.063981616675006,5
67,15.66372358425603,2.784045159906942,5
68,-1.456253072051067,1.1500328315987538,5
69,-0.8340099647725938,-1.1002661660694688,5
70,-0.9826011374729892,-0.9806139753031929,5
71,3.9758104702099955,-0.7025814748548049,5
72,-5.188169427966043,0.12764043463622426,5
73,-1.2629354999982707,0.5737124593077942,5
74,2.2579167183569524,0.49014004496687263,5
75,-4.336424405565516,0.37194367462048183,5
76,-5.631669024068613,0.3390838607463122,5
77,-1.0878320763511216,-1.2242511267470342,5
78,3.268005865262036,-2.7469296292464165,5
79,7.258083056739853,-2.908204537200767,5
80,-4.745022176739946,0.06847402394977802,5
81,-0.7352381691381309,-0.32147065298649796,5
82,-5.6281296556915485,0.29413611579619653,5
83,2.1570812178728422,-2.604954812518393,5
84,15.372736356854281,0.28133874048255386,5
85,-1.769307921686102,-0.9886392506879519,5
86,8.20608243401292,-3.2262962063978655,5
87,-4.252625711930315,-0.03862249166792189,5
88,-2.0636757290466963,-0.6723113647621543,5
89,-2.7356716675571886,0.5001201687334136,5
90,11.373884698120278,-2.0614126581458985,5
91,-5.759345363349565,0.3361417381745996,5
92,-5.632529426712555,0.31160551934133923,5
93,11.904388994169851,-2.7092031858755767,5
94,-5.714036873780401,0.37640724794046154,5
95,5.539311662652171,-0.8010637469318788,5
96,9.77280976125765,-1.737105874624434,5
97,4.2983008968114484,5.6937803158970945,5
98,4.834793989399634,0.5118927758519211,5
99,2.7018306329964856,-2.1010865834411248,5
100,-5.526834136413083,0.2803822825727532,5
101,10.071233627696014,0.059918177371368106,5
102,20.607123793491038,11.730987509884793,5
103,4.869810488083947,-1.1449313259020188,5
104,14.096898832527655,-0.13617257916065378,5
105,-1.112512113197863,-0.7707739125910951,5
106,0.6247654103120764,-0.3902352308400484,5
107,0.5394710315392891,-1.427027815892556,5
108,6.494239343377687,-3.2531391835263817,5
109,-4.1762279254065335,0.034004578753442316,5
110,9.44411294871381,-3.8571551916338382,5
111,-0.4756578919049073,-1.6462915613860154,5
112,1.845319325096994,-1.5250437256791247,5
113,-4.80769125381196,0.30168025455984293,5
114,0.5508100934162513,-1.732581610654065,5
115,-0.06136857725439263,-0.9066532430102665,5
116,9.129012516734434,-2.1555719533484057,5
117,6.3304598473191795,-3.450894544892082,5
118,11.125070619236844,3.5421559196515062,5
119,-4.358019026562365,0.13543881452447812,5
120,1.4873132184722755,-0.8818298124597025,5
121,-1.9146476708058378,-0.8350115378932853,5
122,13.392575228959245,-4.408537212740039,5
123,-3.4211367036689735,-0.4419668342656123,5
124,6.336317396421734,-2.2587632969724596,5
125,8.86559204315683,-2.234170111931681,5
126,1.0299960225059606,1.9907242513423407,5
127,-1.6219797243383727,-0.0865833781644553,5
128,1.5805803573630612,3.729067884609815,5
129,1.898990854975603,-1.562799084333653,5
130,10.715705899168794,-4.804408961967615,5
131,5.654892141730767,-0.9356310529279954,5
132,9.374203100082392,2.1078241850925283,5
133,7.8842716665507036,2.697461699024449,5
134,10.785924232025213,-4.256997534239809,5
135,6.2546286639133895,-3.699157140816915,5
136,-3.308969868604225,-0.31961828595677094,5
137,12.538453678116353,-4.886522042338323,5
138,-5.77207165772994,0.34203723618886833,5
139,-0.6767893277261018,0.6750110231841974,5
140,-5.700208992149359,0.3087980558881018,5
141,-4.918854002447062,0.47088380159602333,5
142,-2.936951999448035,-0.483980639451517,5
143,-3.5361685183667544,-0.22379896850834738,5
144,5.7032767221429586,2.7910318902523925,5
145,-0.15413842496044863,-0.9403236491665787,5
146,2.4976419481232783,-2.5398312349681995,5
147,8.13218530295394,-4.349241155916799,5
148,0.9476327302513836,-1.757216603683206,5
149,15.356026050086127,2.137422981268082,5
150,-5.6690822128394025,0.3233270679588659,5
151,6.109303988336286,-4.220606816636959,5
152,8.27631792693819,-3.8838245739394357,5
153,3.9542473510187905,-3.2866247716093073,5
154,5.747857590194483,-0.3922938682225167,5
155,13.801761753891697,2.0585951965166713,5
156,-5.428336346134741,0.24961059360264354,5
157,-4.066101826121793,-0.18323969366680565,5
158,5.897199467377896,0.19932928441663356,5
159,10.471004053952315,-1.242607675717324,5
0,25.57163732767197,-9.36642569555471,6
1,58.08615389203687,-8.960379688736223,6
2,18.27715879852866,-6.900842510571741,6
3,-5.613142751004213,0.7397058311104507,6
4,5.368704244345408,-4.071683827075542,6
5,11.129248661862446,-4.971660957157018,6
6,55.069144714545104,-5.4722786563437085,6
7,18.9365844654796,-7.69184425377538,6
8,18.7677944811835,-8.432016541866247,6
9,-4.657778878843742,0.19279376679766483,6
10,18.56693798861108,-9.018421399745757,6
11,13.832161740595307,1.3881941504428883,6
12,25.26235081051864,-3.016930149396443,6
13,5.54501302961307,-3.777102107809999,6
14,27.721783130566603,13.975147821117053,6
15,39.15152906137167,8.942670571856263,6
16,-5.716921233556475,0.3485657145550952,6
17,12.601127795889266,-4.693271319632387,6
18,61.57324946836006,-10.112413725605084,6
19,19.092403109575763,-1.227072393236355,6
20,19.53101862173989,-3.1940289191246087,6
21,16.883066635348264,-2.9667457102762733,6
22,5.464783806676075,-3.2657738532220204,6
23,32.10564644829352,2.67889296418824,6
24,64.1743944736494,-1.3287355252906752,6
25,51.80284326659186,3.85167543842124,6
26,23.188694192212672,-10.2939613728326,6
27,84.33164678830707,63.670106410581646,6
28,37.393246519107045,1.3207437771961585,6
29,71.01963691843646,76.16593758410328,6
30,-5.717958278908358,0.3202317629132316,6
31,-2.7733301276634688,-0.666313851457632,6
32,-3.417446222407481,-0.5176211814775578,6
33,61.78566087272289,20.59500096052933,6
34,33.05145952605695,-1.2203547618881265,6
35,36.39197426666233,-6.261434667535823,6
36,5.628854444926108,-4.205893945459736,6
37,1.5714014543484904,-1.0216882191764884,6
38,2.829114312445476,-0.4644348084341887,6
39,43.150215166247335,-2.391078369890744,6
40,9.308114845657018,-6.111486034573136,6
41,20.658693000044735,-7.329603751871739,6
42,-5.423326636747734,0.23857874331415116,6
43,-4.794160497875264,0.16587527731006993,6
44,66.09778841649346,-1.197539474251326,6
45,51.14108457305962,-9.501621357787476,6
46,-3.9440701739203194,3.126677248227161,6
47,57.26069309629401,10.642301002908017,6
48,28.11907345315588,-7.555985356199024,6
49,14.529342492473292,-6.93651180878487,6
50,60.19090098075025,7.872556089524189,6
51,60.574468220288594,-9.995141354030011,6
52,69.95402981703369,21.50167264070309,6
53,-5.778417740893818,0.3625335511069988,6
54,44.26336229347341,-16.31538678601622,6
55,30.80679179687819,-13.585729398250391,6
56,59.325053869745645,-9.879626926657181,6
57,12.38661788422571,5.2332484932322965,6
58,26.921910270721632,-12.640307286769692,6
59,-2.03476288277975,-0.5323750166795477,6
60,-1.9012521819726886,-1.3105511287203424,6
61,48.23269020549717,-6.15195502775828,6
62,4.7617976809923865,0.8940255503727608,6
63,69.03720610177521,2.2894361308673097,6
64,-1.5057326388136392,-0.45845989123233183,6
65,52.538719863104134,-9.299422629039602,6
66,18.93060951689348,-7.750720816696486,6
67,65.38818863922548,7.345960056359708,6
68,8.584896991429774,2.715859944644083,6
69,10.628905474738149,-4.526214056202774,6
70,7.779733426243128,-3.4885732082322534,6
71,25.846409891072046,-3.518832957553976,6
72,-4.257800761215066,-0.18716384283861381,6
73,9.177965955266384,0.7657553891055993,6
74,20.911058740694905,0.485365862036337,6
75,-0.9760013878019206,0.34367577443751407,6
76,-5.2708434360203595,0.32069586374514814,6
77,9.558305650202794,-4.845195085412004,6
78,22.61150052676932,-9.513699109495443,6
79,37.382936815818624,-10.71378283372172,6
80,-2.3698391528812115,-0.5774697059444317,6
81,10.936942344051825,-2.040052367045313,6
82,-5.289957372693048,0.1809246422006773,6
83,20.10815334309496,-9.381098632588621,6
84,64.21652020827692,-1.0425900121290375,6
85,7.480305816868102,-4.110180532406646,6
86,40.36180441377475,-11.824171580827539,6
87,-0.6867001579496275,-0.9303171274367076,6
88,6.540695554306772,-3.1064171209574183,6
89,4.297779988999551,0.6074187490882725,6
90,50.81663665770245,-8.31688504992869,6
91,-5.682513789421671,0.30974070705277057,6
92,-5.306209281432716,0.24226661510777087,6
93,51.508047942012695,-10.347242383655603,6
94,-5.522185479170311,0.4495827526697514,6
95,31.216323737685972,-3.9575502071704736,6
96,45.56698473794085,-7.2214283454444095,6
97,21.760543965856744,17.711145535363197,6
98,29.31359777158632,0.2648366691326512,6
99,22.29038844233629,-7.907455522312643,6
100,-5.004648209456764,0.16000893239513608,6
101,46.57196181214919,-1.573068269849611,6
102,81.54149012353349,34.988168483254704,6
103,29.368087869223434,-4.959448848896672,6
104,60.14395414259865,-2.067398458040667,6
105,9.42890055376778,-3.458202799520494,6
106,15.484955102518672,-2.304192069822583,6
107,14.931824622512915,-5.6617190287370605,6
108,34.890120965375665,-11.774342228336286,6
109,-0.4493027203271737,-0.7285172672825452,6
110,44.08446139515931,-13.906032434733591,6
111,11.45590718524272,-6.196799591269585,6
112,18.406670843766435,-5.900114947056286,6
113,-2.530532861052108,0.16237430620300436,6
114,11.274579453098434,-5.229127464451188,6
115,12.748038704179674,-3.8943991045634596,6
116,43.52621673439456,-8.454551986537195,6
117,34.31387659744805,-12.40218290534775,6
118,50.11933075422269,9.593955970952397,6
119,-1.3813009298406276,-0.3552481341020251,6
120,16.96452479994772,-3.7102672172699296,6
121,7.0318646286258275,-3.6233832691137535,6
122,57.65048386549538,-15.838508477455882,6
123,1.4563047831284865,-2.094789092079672,6
124,34.45479410368541,-8.531152923903282,6
125,42.068452847232734,-8.73564517934074,6
126,16.66740524818848,5.005291461613025,6
127,7.8878384129353725,-1.2686935009779667,6
128,18.643854059782193,10.801927206132326,6
129,19.659844798708946,-6.148036013190638,6
130,48.718351839270866,-16.959034019801088,6
131,30.176456152081403,-4.012152050618593,6
132,44.44162493206731,5.163318183618283,6
133,39.52688198717772,7.212436156554572,6
134,49.067033846714004,-15.216197507946735,6
135,33.39129440292759,-13.123650852558304,6
136,2.232202823037865,-1.8672261819445382,6
137,54.55272487134965,-17.413002841268884,6
138,-5.717084151861541,0.32745560936498885,6
139,11.065911488214512,1.087200163952245,6
140,-5.495808013122601,0.225371625195005,6
141,-3.04493649033576,0.8176599310794049,6
142,3.520446511703477,-2.459787094360747,6
143,1.4586698249866716,-1.5153440445390634,6
144,32.30694476274531,7.667724646396169,6
145,12.832700648683936,-4.052980527968417,6
146,21.646503838782316,-9.301457139160652,6
147,40.166065458856465,-15.339490428399543,6
148,16.385732994618454,-6.690530954713833,6
149,64.12901994101613,4.881482927382969,6
150,-5.37846473483966,0.2670756110767872,6
151,33.34189544330769,-14.806132655572508,6
152,40.68312143598757,-13.902615351958783,6
153,23.54776512230268,-10.768939768679829,6
154,32.455163547158925,-2.566152856726138,6
155,58.2136582707903,4.558714496897471,6
156,-4.576809909359745,0.013021490214368334,6
157,-0.3418730503153718,-1.3784598802716206,6
158,30.951681005487178,-0.08139140578376869,6
159,46.0501109051716,-5.651115150492995,6
0,-5.472525545834442,0.2661631563511095,7
1,-5.2581778934794805,0.2592811291467369,7
2,-5.528574592585348,0.3031447339322474,7
3,-5.787369074753583,0.3472881807588268,7
4,-5.625601135638688,0.30006003442382356,7
5,-5.655327679777541,0.30361030429050834,7
6,-5.311557266954369,0.2731668965567559,7
7,-5.6018480622471465,0.28025624595577797,7
8,-5.465488968345414,0.2948500826675631,7
9,-5.6349552030274355,0.28978097609598624,7
10,-5.502177692695907,0.2683012128293095,7
11,-5.640830840252321,0.34056115882447996,7
12,-5.543620753567697,0.31321834359448264,7
13,-5.65802374510012,0.3163766781565214,7
14,-5.57776334656108,0.3376453377115576,7
15,-5.433944962100084,0.39304171139015004,7
16,-5.750781035600818,0.3312868208530447,7
17,-5.632608691709627,0.312346598223271,7
18,-5.346474338390159,0.2169331404748175,7
19,-5.541726415547281,0.3678787458295389,7
20,-5.573459389838277,0.33867144030929375,7
21,-5.611693153510163,0.31854619082931085,7
22,-5.460028490854209,0.26223581023317666,7
23,-5.485856065360613,0.3650473159343265,7
24,-5.22153763548129,0.31659074065939186,7
25,-5.313392120675507,0.3391265039137973,7
26,-5.5176918494671625,0.2609158801500507,7
27,-5.076902049006376,0.7494647517134727,7
28,-5.469296940939472,0.3005521520206272,7
29,-5.204498588316756,0.7380799686970403,7
30,-5.788512826134648,0.34630228184144446,7
31,-5.772027333423091,0.340540836329479,7
32,-5.715594461983689,0.32852314542546784,7
33,-5.246795133286273,0.49225306684383946,7
34,-5.489953357415009,0.3118052047290673,7
35,-5.402974796217151,0.35459059121555747,7
36,-5.639973017210563,0.296975060522523,7
37,-5.741212457955254,0.3331204711974117,7
38,-5.731617005635992,0.3347527612333428,7
39,-5.404164549706363,0.3071049799689413,7
40,-5.469666644022386,0.2403359004931418,7
41,-5.435460459394303,0.29170985059123283,7
42,-5.4714881952994,0.22827872467494165,7
43,-5.569338431965569,0.2784345606661094,7
44,-5.159565736286988,0.4344846369511621,7
45,-5.289505163706536,0.27169813032521595,7
46,-5.48070579410775,0.3080178830410558,7
47,-5.241623436345212,0.5362839404756385,7
48,-5.507089382746321,0.28487787564378697,7
49,-5.653283887674934,0.2925224580867197,7
50,-5.280800397138157,0.33668321901880877,7
51,-5.237689265743531,0.2762135315215286,7
52,-5.218427424593594,0.3672081193226761,7
53,-5.784088746620114,0.3457065476772804,7
54,-5.319998708192021,0.23442669599653124,7
55,-5.378041728429523,0.22880920701808333,7
56,-5.352972177388574,0.20854997025621042,7
57,-5.634764790467976,0.41652490282565074,7
58,-5.407464672506618,0.21407984128839508,7
59,-5.756377534174053,0.33525490195866164,7
60,-5.631366185940214,0.2916535352274067,7
61,-5.359036313900367,0.28423660882661556,7
62,-5.720872114787992,0.3340206632046004,7
63,-5.182336760163118,0.34983309792044104,7
64,-5.274950036780977,0.2531713079862907,7
65,-5.279782990700217,0.2982697324614684,7
66,-5.58600068109518,0.28266905818284105,7
67,-5.2397513398053785,0.32432937504991166,7
68,-5.68709394936157,0.34187999287098275,7
69,-5.650626322366976,0.31475660140558726,7
70,-5.609119909119464,0.3185439483050048,7
71,-5.524076098487657,0.3156687880265596,7
72,-5.75923015425017,0.33440510142622115,7
73,-5.667987020914118,0.36648348684193627,7
74,-5.589998800388091,0.32059433257548536,7
75,-5.755617789097768,0.35281652504114014,7
76,-5.543978329281188,0.26572733684302335,7
77,-5.6251529374513,0.30928904996856144,7
78,-5.421051781771993,0.2902991726974907,7
79,-5.442146558536166,0.2559528208958535,7
80,-5.764332682948112,0.34064032998482957,7
81,-5.679967854717139,0.3160507015926258,7
82,-5.792006578170661,0.34702705497855396,7
83,-5.539576629486521,0.26358861860068444,7
84,-5.207852444206119,0.3601344912413961,7
85,-5.664936728211107,0.31550422975471704,7
86,-5.409414809451772,0.24898821392765513,7
87,-5.754319456592974,0.33749778717572676,7
88,-5.687463146383973,0.3248586501446411,7
89,-5.712985685828326,0.3515547852918551,7
90,-5.349963272669342,0.2534740553495625,7
91,-5.795556625691106,0.3482302954747248,7
92,-5.704021055035182,0.3156392105255119,7
93,-5.33092599340898,0.23219187177398518,7
94,-5.730895363866606,0.32366633295571523,7
95,-5.434936431014546,0.4049292213414104,7
96,-5.354416400179837,0.3101066325046047,7
97,-5.128063475124789,0.7832638454577734,7
98,-5.50379835817433,0.354588015845231,7
99,-5.637172463204917,0.287333932637802,7
100,-5.708543141991139,0.32606621911986394,7
101,-5.341478772779903,0.3898607881096301,7
102,-5.064629093298074,0.697934965861604,7
103,-5.520544820477346,0.2840830843219223,7
104,-5.304098574212839,0.2532914464268343,7
105,-5.670378344411456,0.31562740116726223,7
106,-5.622480457538186,0.32593886518971077,7
107,-5.619779341500658,0.2998921417204511,7
108,-5.452445627315342,0.2525947961208425,7
109,-5.754834135472077,0.3379865099939638,7
110,-5.33908173756023,0.2565318759185682,7
111,-5.768207567432145,0.3363951703109002,7
112,-5.570243621758739,0.301538431124827,7
113,-5.771175415944454,0.34512192945282416,7
114,-5.496932855475008,0.2602241940907466,7
115,-5.60842098199123,0.3285591483380361,7
116,-5.396396825981706,0.2679406090860328,7
117,-5.434555431126809,0.2544732472566049,7
118,-5.352434773363953,0.3678981944721841,7
119,-5.716982155357604,0.3424186229329422,7
120,-5.497662333363835,0.3378508947079878,7
121,-5.677926338942692,0.32097898754987714,7
122,-5.267563488567801,0.21836951646294242,7
123,-5.7033723659396625,0.32778730371457254,7
124,-5.496243251957275,0.255395651635582,7
125,-5.368360159563524,0.30024197983132594,7
126,-5.600425080561543,0.44025588765053125,7
127,-5.671130817642236,0.34950978066371385,7
128,-5.596119613967338,0.43186853433948763,7
129,-5.575605722357873,0.3029640635983624,7
130,-5.356948294587325,0.20302455366213926,7
131,-5.412383066731432,0.3529005074775644,7
132,-5.420899474430998,0.3061895959836511,7
133,-5.440192586555265,0.349088498686357,7
134,-5.381745381899393,0.21026564912896684,7
135,-5.410939922886018,0.25800923707827,7
136,-5.714368097467631,0.3290298019304539,7
137,-5.2674224460775285,0.21803362803707274,7
138,-5.780817560338736,0.3426434283435974,7
139,-5.664235154356052,0.3370895858427802,7
140,-5.784190931235936,0.3434642724794355,7
141,-5.215539981212151,0.32814371717373,7
142,-5.712857471358272,0.3281356123473105,7
143,-5.691716676727124,0.33883000688524206,7
144,-5.49694314152438,0.3584389034584326,7
145,-5.658535358229393,0.3092042103533312,7
146,-5.56434103080372,0.2693467792681566,7
