week commencing,Ayrshire and Arran,Borders,Dumfries and Galloway,Fife,Forth Valley,Grampian,Greater Glasgow and Clyde,Highland,Lanarkshire,Lothian,Orkney,Shetland,Tayside,Western Isles
2020-06-01,10.144182649389997,14.314218790665393,10.417366758518718,9.545320104326315,11.27193125755546,9.49448293559148,10.042724131474579,11.342448725916718,10.16383495145631,8.57680697728817,18.026137899954936,6.524575902566333,10.815227840799848,9.317927692881103
2020-06-08,11.90250764195093,11.71163355599896,12.433631292425567,6.8564975397273535,10.291763322115857,8.125908818749465,10.000170215663246,10.410192666252332,9.784587378640778,7.574323044877864,4.506534474988734,8.699434536755112,10.815227840799848,18.635855385762206
2020-06-15,11.90250764195093,12.579161967554437,14.11385173734794,8.46979107848673,8.494788773809912,8.125908818749465,9.234199731059253,10.254816656308266,10.391383495145632,9.356516702496185,11.266336187471834,6.524575902566333,11.055566237262065,14.908684308609764
2020-06-22,11.361484567316795,9.109048321332525,10.753410847503192,9.679761232556263,10.945208612408926,8.296980583354717,10.000170215663246,8.39030453697949,11.225728155339807,6.961693975071566,9.013068949977468,0.0,7.570659488559892,11.181513231457323
2020-06-29,10.27943841804853,10.84410514444348,12.433631292425567,10.217525745476056,8.658150096383181,7.0994782311179545,8.851214488757256,10.0994406463642,8.267597087378642,7.741403700279582,4.506534474988734,8.699434536755112,12.13708902134205,9.317927692881103
2020-07-06,11.226228798658262,14.747982996443133,12.433631292425567,8.604232206716679,7.187898193223773,9.408947053288854,8.425675330643925,10.410192666252332,8.419296116504855,6.961693975071566,9.013068949977468,15.224010439321445,10.574889444337627,9.317927692881103
2020-07-13,12.44353071658506,10.410340938665742,10.417366758518718,10.083084617246108,11.108569934982194,8.04037293644684,9.361861478493251,11.187072715972654,9.632888349514563,6.683226216068704,6.7598017124831,10.874293170943888,11.416073831955394,13.045098770033544
2020-07-20,9.467903806097329,13.012926173332177,10.417366758518718,8.46979107848673,8.984872741529715,7.4416217603284585,9.06398406781392,8.70105655686762,10.315533980582524,7.518629493077292,9.013068949977468,6.524575902566333,8.892520669102096,9.317927692881103
2020-07-27,11.767251873292397,8.241519909777045,14.449895826332414,12.637466053615123,9.638318031822786,10.435377640920366,9.574631057549915,9.167184586699813,9.708737864077671,6.3490649052652675,9.013068949977468,6.524575902566333,9.493366660257642,13.045098770033544
2020-08-03,12.30827494792653,11.27786935022122,11.089454936487666,10.083084617246108,7.841343483516843,7.7837652895389615,9.106537983625254,13.362336855189557,9.784587378640778,6.961693975071566,6.7598017124831,8.699434536755112,9.493366660257642,13.045098770033544
2020-08-10,8.521113425487597,10.410340938665742,10.081322669534243,9.814202360786211,6.697814225503969,7.869301171841587,8.680998825511923,9.477936606587942,9.48118932038835,7.295855285875002,11.266336187471834,2.174858634188778,8.05133628148433,20.49944092433843
2020-08-17,11.49674033597533,10.84410514444348,14.449895826332414,12.503024925385173,8.821511418956447,9.49448293559148,8.723552741323257,12.430080795525171,9.93628640776699,7.073081078672711,6.7598017124831,4.349717268377556,9.733705056719861,11.181513231457323
2020-08-24,8.926880731463198,10.410340938665742,9.409234491565293,10.217525745476056,10.455124644689123,7.270549995723206,9.574631057549915,10.0994406463642,11.453276699029127,7.964177907481871,18.026137899954936,6.524575902566333,10.09421265141319,14.908684308609764
2020-08-31,11.631996104633863,8.241519909777045,14.11385173734794,10.620849130165901,10.291763322115857,8.296980583354717,9.744846720795248,10.410192666252332,11.074029126213592,6.850306871470421,9.013068949977468,13.049151805132666,10.2143818496443,7.454342154304882
2020-09-07,11.90250764195093,13.446690379109917,13.441763559378991,9.276437847866418,10.291763322115857,8.981267641775725,9.532077141738583,10.254816656308266,10.467233009708737,7.128774630473284,13.5196034249662,13.049151805132666,11.89675062487983,11.181513231457323
2020-09-14,7.84483458219493,9.976576732888002,12.769675381410043,10.486408001935953,8.821511418956447,8.553588230262596,9.276753646870585,9.788688626476072,9.557038834951458,6.014903594461833,6.7598017124831,6.524575902566333,8.532013074408768,16.772269847185985
2020-09-21,9.87367111207293,9.976576732888002,11.425499025472142,9.276437847866418,9.638318031822786,8.553588230262596,8.34056749902126,7.924176507147297,9.557038834951458,6.738919767869277,11.266336187471834,4.349717268377556,8.291674677946549,9.317927692881103
2020-09-28,13.525576865853328,13.012926173332177,13.441763559378991,11.561937027775537,12.252099192995065,8.724659994867848,10.595925037021907,11.963952765692976,11.680825242718447,9.579290909698475,6.7598017124831,4.349717268377556,12.377427417804268,5.590756615728662
2020-10-05,11.767251873292397,9.976576732888002,12.433631292425567,10.889731386625796,10.455124644689123,8.63912411256522,9.659738889172582,8.856432566811684,10.694781553398059,8.186952114684162,13.5196034249662,8.699434536755112,10.815227840799848,13.045098770033544
2020-10-12,12.71404225390213,7.373991498221566,14.11385173734794,9.276437847866418,11.762015225275265,8.981267641775725,10.681032868644573,10.876320696084525,10.770631067961165,9.746371565100192,4.506534474988734,8.699434536755112,10.2143818496443,11.181513231457323
2020-10-19,12.984553791219197,10.84410514444348,14.11385173734794,9.814202360786211,11.435292580128728,8.553588230262596,11.4895572690599,12.430080795525171,11.225728155339807,9.579290909698475,6.7598017124831,13.049151805132666,11.89675062487983,5.590756615728662
2020-10-26,15.960180701706927,8.241519909777045,20.834733517037435,9.410878976096367,9.474956709249518,9.49448293559148,12.681066911777222,9.633312616532008,13.880461165048544,9.857758668701337,11.266336187471834,8.699434536755112,10.574889444337627,13.045098770033544
2020-11-02,17.31273838829226,13.012926173332177,10.417366758518718,10.620849130165901,11.598653902701995,7.954837054144214,14.51088529166454,11.342448725916718,11.529126213592233,8.13125856288359,9.013068949977468,8.699434536755112,11.055566237262065,11.181513231457323
2020-11-09,16.365948007682526,9.976576732888002,11.761543114456616,9.814202360786211,11.925376547848531,8.125908818749465,14.978978365589201,10.720944686140461,14.942354368932039,10.024839324103056,13.5196034249662,4.349717268377556,13.218611805422036,3.727171077152441
2020-11-16,16.230692239023995,9.542812527110263,11.089454936487666,10.620849130165901,13.885712418727742,9.665554700196733,14.000238301928544,12.896208825357366,13.880461165048544,10.80454904931107,18.026137899954936,4.349717268377556,12.257258219573158,13.045098770033544
2020-11-23,17.17748261963373,12.145397761776698,13.105719470394515,12.368583797155226,11.762015225275265,7.7837652895389615,12.80872865921122,9.944064636420137,16.231796116504857,9.523597357897902,15.77287066246057,8.699434536755112,12.858104210728706,22.363026462914647
2020-11-30,15.68966916438986,8.241519909777045,13.105719470394515,11.561937027775537,10.61848596726239,9.580018817894107,13.319375648947215,10.720944686140461,13.880461165048544,9.857758668701337,13.5196034249662,8.699434536755112,12.01691982311094,13.045098770033544
2020-12-07,12.30827494792653,9.109048321332525,12.769675381410043,15.057406361754188,10.455124644689123,10.264305876315113,11.404449437437233,13.517712865133625,14.487257281553399,9.24512959889504,9.013068949977468,2.174858634188778,13.579119400115362,14.908684308609764
2020-12-14,15.283901858414263,11.71163355599896,10.417366758518718,12.503024925385173,11.435292580128728,9.836626464801984,12.000204258795893,12.7408328154133,12.515169902912621,10.191919979504773,18.026137899954936,15.224010439321445,13.81945779657758,11.181513231457323
2020-12-21,14.878134552438661,10.410340938665742,15.121984004301366,11.427495899545589,12.252099192995065,10.093234111709863,11.149125942569235,10.0994406463642,11.832524271844662,8.57680697728817,18.026137899954936,8.699434536755112,11.055566237262065,13.045098770033544
2020-12-28,15.960180701706927,13.012926173332177,17.138248538208213,10.620849130165901,9.474956709249518,12.06055940467026,9.744846720795248,9.633312616532008,9.557038834951458,9.969145772302483,11.266336187471834,6.524575902566333,11.055566237262065,9.317927692881103
2021,120.6481456434117,96.72941788843585,136.09785603871228,104.72963889112958,99.81376809226647,87.3321358309811,100.9804422202931,96.79925419515227,106.49271844660196,76.52294017398665,92.38395673726903,76.12005219660722,110.67583157085176,119.26947446887812
2021-01-04,19.34157491817026,16.48303981955409,17.81033671617716,17.208464413433358,14.049073741301012,14.455564109143786,17.064120240344515,11.963952765692976,19.265776699029125,12.30827494792653,9.013068949977468,2.174858634188778,16.343010959430877,16.772269847185985
2021-01-11,17.447994156950795,12.579161967554437,23.523086228913233,17.07402328520341,13.395628451007939,11.80395175776238,13.65980697543788,12.585456805469235,14.335558252427184,11.751339429920804,11.266336187471834,13.049151805132666,18.02537973466641,22.363026462914647
2021-01-18,18.394784537560525,14.314218790665393,20.834733517037435,14.519641848834397,13.722351096154473,14.198956462235909,13.617253059626545,15.382224984462399,15.928398058252428,9.690678013299621,9.013068949977468,10.874293170943888,17.905210536435302,16.772269847185985
2021-01-25,18.800551843536127,12.579161967554437,25.20330667383561,17.8806700545831,14.539157709020811,12.915918227696519,14.383223544230539,14.916096954630206,14.942354368932039,11.138710360114507,22.53267237494367,17.398869073510223,15.381657373582003,20.49944092433843
2021-02-01,14.607623015121597,13.880454584887657,16.802204449223737,12.368583797155226,12.905544483288137,12.23163116927551,15.361963607891198,13.05158483530143,14.335558252427184,11.584258774519085,15.77287066246057,15.224010439321445,16.703518554124205,13.045098770033544
2021-02-08,17.583249925609326,15.181747202220873,18.818468983130586,11.830819284235433,16.336132257326753,10.863057052433497,13.404483480569882,14.605344934742076,13.197815533980581,9.802065116900765,11.266336187471834,13.049151805132666,11.776581426648722,13.045098770033544
2021-02-15,14.472367246463062,11.71163355599896,13.105719470394515,13.847436207684657,14.865880354167347,10.863057052433497,13.489591312192548,14.294592914853947,14.487257281553399,10.247613531305346,13.5196034249662,4.349717268377556,14.54047298596424,16.772269847185985
